condition,seed,bin_idx,rollout,fall_step,tracking_error,epte_sp,v_x_mean,v_x_signed_mean,vfc,action_rate,term_reason,duty_factor,stride_freq_hz,stride_length_m
uniform,0,1,16,999,0.07359343767166138,0.07451985031366348,0.7616667151451111,0.7616100311279297,1.0154800415039062,0.4503900706768036,time_out,0.5585000514984131,4.112500190734863,0.18519392609596252
uniform,0,1,17,999,0.08223824948072433,0.08315601944923401,0.7482703924179077,0.7482091188430786,0.9976121783256531,0.47611069679260254,time_out,0.6165000200271606,3.987499952316284,0.18763865530490875
uniform,0,1,18,999,0.13856501877307892,0.13942645490169525,0.8231229186058044,0.8229434490203857,1.0972579717636108,0.4476615786552429,time_out,0.5252500176429749,4.4375,0.18545204401016235
uniform,0,1,19,999,0.08656467497348785,0.08747811615467072,0.7799249291419983,0.7798211574554443,1.0397615432739258,0.4637271463871002,time_out,0.5665000081062317,4.224999904632568,0.18457305431365967
uniform,0,1,20,999,0.09758671373128891,0.09848913550376892,0.7765664458274841,0.7765063047409058,1.035341739654541,0.44375863671302795,time_out,0.5417500138282776,4.224999904632568,0.1837884783744812
uniform,0,1,21,999,0.08389581739902496,0.08481192588806152,0.7560165524482727,0.7559214234352112,1.0078952312469482,0.4611414074897766,time_out,0.5857499837875366,4.012499809265137,0.18839164078235626
uniform,0,1,22,999,0.0994013249874115,0.10030192881822586,0.7747389078140259,0.7745855450630188,1.0327807664871216,0.44080114364624023,time_out,0.5402500033378601,4.237500190734863,0.1827930361032486
uniform,0,1,23,999,0.06997489929199219,0.0709049254655838,0.715080976486206,0.7149408459663391,0.9532544612884521,0.4708370566368103,time_out,0.621749997138977,3.875,0.18450085818767548
uniform,0,1,24,999,0.07541283965110779,0.07633742690086365,0.7493972778320312,0.7492870688438416,0.9990494251251221,0.4696722626686096,time_out,0.6014999747276306,4.037500381469727,0.18558192253112793
uniform,0,1,25,999,0.07197044044733047,0.07289846986532211,0.754628598690033,0.754528820514679,1.0060384273529053,0.47933492064476013,time_out,0.6172499656677246,4.0,0.18863220512866974
uniform,0,1,26,999,0.15735359489917755,0.15819625556468964,0.8407573103904724,0.84059077501297,1.1207877397537231,0.44974496960639954,time_out,0.5202500224113464,4.512499809265137,0.1862805187702179
uniform,0,1,27,999,0.0712386816740036,0.07216744869947433,0.7527799010276794,0.7526782155036926,1.0035710334777832,0.45480644702911377,time_out,0.5704999566078186,4.100000381469727,0.18358004093170166
uniform,0,1,28,999,0.06244669854640961,0.06338425725698471,0.7382146716117859,0.7381318211555481,0.9841758012771606,0.46236035227775574,time_out,0.5985000133514404,4.012499809265137,0.18395809829235077
uniform,0,1,29,999,0.1527230590581894,0.15357035398483276,0.8354299664497375,0.835361897945404,1.1138159036636353,0.4469529092311859,time_out,0.5164999961853027,4.474999904632568,0.18667306005954742
uniform,0,1,30,999,0.10252996534109116,0.10342743992805481,0.7878493070602417,0.787781834602356,1.0503758192062378,0.4450671076774597,time_out,0.5384999513626099,4.287500381469727,0.18373918533325195
uniform,0,1,31,999,0.0823860764503479,0.08330368995666504,0.7460468411445618,0.7459391951560974,0.9945856332778931,0.4541254937648773,time_out,0.5755000114440918,4.0625,0.1836158037185669
uniform,0,1,32,999,0.07971522212028503,0.08063551038503647,0.7670105695724487,0.7669038772583008,1.0225385427474976,0.4550509750843048,time_out,0.5609999895095825,4.175000190734863,0.18368954956531525
uniform,0,1,33,999,0.07900332659482956,0.0799243301153183,0.7661274671554565,0.7659551501274109,1.0212736129760742,0.4556216895580292,time_out,0.565750002861023,4.099999904632568,0.18681833148002625
uniform,0,1,34,999,0.10667814314365387,0.10757146775722504,0.7884048819541931,0.7883658409118652,1.0511544942855835,0.45067426562309265,time_out,0.5435000061988831,4.237499713897705,0.18604505062103271
uniform,0,1,35,999,0.07463406026363373,0.07555942982435226,0.7644825577735901,0.7643240094184875,1.0190987586975098,0.46196720004081726,time_out,0.5809999704360962,4.087500095367432,0.18699057400226593
uniform,0,1,36,999,0.08364711701869965,0.0845634713768959,0.7756296396255493,0.7755382657051086,1.0340510606765747,0.4638136625289917,time_out,0.5742499828338623,4.175000190734863,0.18575766682624817
uniform,0,1,37,999,0.10739507526159286,0.10828768461942673,0.7992745041847229,0.799098789691925,1.0654650926589966,0.4542939066886902,time_out,0.5462499856948853,4.300000190734863,0.18583692610263824
uniform,0,1,38,999,0.09076818078756332,0.09167741984128952,0.7682674527168274,0.7681142091751099,1.0241522789001465,0.45788782835006714,time_out,0.5707499980926514,4.125,0.18620949983596802
uniform,0,1,39,999,0.09213876724243164,0.093046635389328,0.7658036351203918,0.765724241733551,1.0209656953811646,0.4518502950668335,time_out,0.5630000233650208,4.149999618530273,0.18451188504695892
uniform,0,1,40,999,0.07973161339759827,0.08065187931060791,0.7496196627616882,0.74950110912323,0.9993348121643066,0.4535676836967468,time_out,0.5744999647140503,4.0625,0.1844925880432129
uniform,0,1,41,999,0.12074188888072968,0.12162115424871445,0.8059862852096558,0.8058612942695618,1.074481725692749,0.4536709785461426,time_out,0.5389999747276306,4.337500095367432,0.1857893466949463
