step,bin_idx,weight,mean_reward,n_samples,n_falls,mean_ep_len,mean_vx_at_term,r_en
2256,7,0.125000,0.000000,182,182,25.863,0.381645,0.000000
2304,0,0.125000,0.834206,104,90,457.010,0.457599,0.000000
2304,1,0.125000,0.366044,193,193,94.036,0.389538,0.000000
2304,2,0.125000,0.031552,164,164,49.756,0.509359,0.000000
2304,3,0.125000,0.000530,172,172,38.093,0.547895,0.000000
2304,4,0.125000,0.000001,161,161,33.130,0.512191,0.000000
2304,5,0.125000,0.000000,171,171,30.000,0.508107,0.000000
2304,6,0.125000,0.000000,171,171,27.444,0.456352,0.000000
2304,7,0.125000,0.000000,165,165,25.424,0.404443,0.000000
2352,0,0.125000,0.843760,118,100,519.381,0.444751,0.000000
2352,1,0.125000,0.376947,225,225,91.147,0.415846,0.000000
2352,2,0.125000,0.030703,176,176,46.642,0.527292,0.000000
2352,3,0.125000,0.000543,131,131,36.534,0.537640,0.000000
2352,4,0.125000,0.000001,142,142,32.761,0.515754,0.000000
2352,5,0.125000,0.000000,165,165,29.679,0.475269,0.000000
2352,6,0.125000,0.000000,167,167,26.754,0.405324,0.000000
2352,7,0.125000,0.000000,169,169,25.107,0.366096,0.000000
2400,0,0.125000,0.849460,83,55,653.422,0.340717,0.000000
2400,1,0.125000,0.378079,103,103,99.417,0.388875,0.000000
2400,2,0.125000,0.032765,142,142,50.211,0.510170,0.000000
2400,3,0.125000,0.000400,146,146,39.315,0.518565,0.000000
2400,4,0.125000,0.000003,157,157,33.892,0.519419,0.000000
2400,5,0.125000,0.000000,152,152,30.368,0.482045,0.000000
2400,6,0.125000,0.000000,164,164,27.348,0.444157,0.000000
2400,7,0.125000,0.000000,185,185,25.297,0.371076,0.000000
2448,0,0.125000,0.862318,94,38,787.894,0.295216,0.000000
2448,1,0.125000,0.368200,79,79,95.228,0.356555,0.000000
2448,2,0.125000,0.033111,110,110,54.655,0.523042,0.000000
2448,3,0.125000,0.000380,129,129,41.488,0.547340,0.000000
2448,4,0.125000,0.000001,110,110,35.327,0.542155,0.000000
2448,5,0.125000,0.000000,133,133,31.654,0.513967,0.000000
2448,6,0.125000,0.000000,106,106,28.255,0.445173,0.000000
2448,7,0.125000,0.000000,114,114,26.447,0.409664,0.000000
2496,0,0.125000,0.858001,131,50,814.931,0.285016,0.000000
2496,1,0.125000,0.367801,117,117,111.017,0.417521,0.000000
2496,2,0.125000,0.033335,128,128,53.641,0.526084,0.000000
2496,3,0.125000,0.000394,128,128,39.844,0.569104,0.000000
2496,4,0.125000,0.000001,120,120,34.233,0.532673,0.000000
2496,5,0.125000,0.000000,118,118,30.466,0.483340,0.000000
