condition,seed,bin_idx,rollout,fall_step,tracking_error,epte_sp,v_x_mean,v_x_signed_mean,vfc,action_rate,term_reason,duty_factor,stride_freq_hz,stride_length_m
uniform,0,1,10,999,0.07773028314113617,0.07865255326032639,0.7448493838310242,0.7448000907897949,0.9930667877197266,0.5038419961929321,time_out,0.6632499694824219,5.8125,0.12813764810562134
uniform,0,1,11,999,0.10209017992019653,0.1029880940914154,0.7192862629890442,0.7190021276473999,0.9586695432662964,0.4484337270259857,time_out,0.6272499561309814,6.150000095367432,0.1169109120965004
uniform,0,1,12,999,0.08762797713279724,0.08854035288095474,0.75550776720047,0.7553961873054504,1.007194995880127,0.4632360339164734,time_out,0.6204999685287476,6.112500190734863,0.12358219176530838
uniform,0,1,13,999,0.09083415567874908,0.09174332767724991,0.7149020433425903,0.7147459387779236,0.9529945850372314,0.45247000455856323,time_out,0.627750039100647,6.112500190734863,0.11693184822797775
uniform,0,1,14,999,0.10756658017635345,0.10845901817083359,0.7381788492202759,0.7380833029747009,0.9841110706329346,0.4358661472797394,time_out,0.6204999685287476,6.25,0.1180933266878128
uniform,0,1,15,999,0.07612328231334686,0.07704716175794601,0.730806291103363,0.7306900024414062,0.9742533564567566,0.4568729102611542,time_out,0.6239999532699585,6.037499904632568,0.12102526426315308
uniform,0,1,16,999,0.0906796082854271,0.09158892929553986,0.7315986752510071,0.7314692735671997,0.9752923846244812,0.46535107493400574,time_out,0.6327500343322754,6.100000381469727,0.11991298943758011
uniform,0,1,17,999,0.09530381858348846,0.09620851278305054,0.7275658249855042,0.7274346947669983,0.9699129462242126,0.448204904794693,time_out,0.6259999871253967,6.225000381469727,0.11685696989297867
uniform,0,1,18,999,0.07575300335884094,0.07667725533246994,0.7462078928947449,0.7461150288581848,0.9948200583457947,0.5196912288665771,time_out,0.6714999675750732,5.75,0.12975913286209106
uniform,0,1,19,999,0.06811287999153137,0.06904477626085281,0.7297240495681763,0.7296158075332642,0.9728211164474487,0.506504476070404,time_out,0.6675000190734863,5.737500190734863,0.12716615200042725
uniform,0,1,20,999,0.0891248807311058,0.09003576636314392,0.7635175585746765,0.763414204120636,1.017885684967041,0.47353747487068176,time_out,0.6387499570846558,6.087500095367432,0.12540684640407562
uniform,0,1,21,999,0.08325788378715515,0.08417463302612305,0.715540885925293,0.7154372334480286,0.9539163112640381,0.5048283934593201,time_out,0.6685000061988831,5.787500381469727,0.12361765652894974
uniform,0,1,22,999,0.05942298471927643,0.060363564640283585,0.741544246673584,0.7414491772651672,0.9885989427566528,0.4811226427555084,time_out,0.6344999670982361,6.012499809265137,0.12331795692443848
uniform,0,1,23,999,0.07949069142341614,0.08041120320558548,0.7366949915885925,0.736598551273346,0.9821314215660095,0.5014592409133911,time_out,0.6664999723434448,5.724999904632568,0.12866351008415222
